KEY,TICKER,TRANSCRIPT_DATE,negative_count,positive_count,uncertain_count,litigious_count,SENTIMENT
RRD_2019-03-29,RRD,2019-02-27,93,136,60,22,-1
RRD_2019-06-28,RRD,2019-03-31,90,130,43,10,-1
RRD_2019-12-31,RRD,2019-10-30,73,173,31,4,-1
RRGB_2018-09-28,RRGB,2018-07-15,79,141,76,1,1
RRGB_2018-12-31,RRGB,2018-11-06,65,129,66,0,1
RRGB_2019-06-28,RRGB,2019-05-30,98,206,70,3,0
RRGB_2019-09-30,RRGB,2019-08-23,70,177,53,4,0
RRGB_2019-12-31,RRGB,2019-11-05,81,180,55,5,0
RSG_2018-06-29,RSG,2018-03-31,65,157,61,14,1
RSG_2018-12-31,RSG,2018-10-25,55,160,74,17,1
RSG_2019-03-29,RSG,2019-02-07,72,179,80,14,0
RST_2019-09-30,RST,2019-08-06,72,207,60,7,-1
RST_2019-12-31,RST,2019-11-06,71,157,59,3,-1
RTN_2018-12-31,RTN,2018-10-25,55,162,70,11,1
RTN_2019-06-28,RTN,2019-04-25,71,166,45,5,1
RTN_2019-09-30,RTN,2019-07-25,61,169,66,8,1
RTN_2019-12-31,RTN,2019-10-24,41,183,55,13,1
RUN_2019-03-29,RUN,2019-02-28,43,93,49,9,1
RUN_2019-06-28,RUN,2019-05-08,56,113,66,13,1
RUN_2019-09-30,RUN,2019-08-07,61,117,73,21,-1
RUN_2019-12-31,RUN,2019-11-12,90,98,86,17,-1
S_2019-03-29,S,2019-01-31,69,130,49,10,0
S_2019-06-28,S,2019-05-07,93,90,64,11,0
SAFM_2018-09-28,SAFM,2018-07-31,49,48,57,2,0
SAFM_2019-03-29,SAFM,2019-02-26,68,91,73,9,0
SAFM_2019-06-28,SAFM,2019-05-30,69,93,110,10,0
SAFM_2019-09-30,SAFM,2019-08-29,66,67,77,5,0
SAFM_2019-12-31,SAFM,2019-12-19,72,117,92,15,1
SAM_2017-12-29,SAM,2017-09-30,118,171,121,7,0
SAM_2018-12-31,SAM,2018-10-25,57,128,75,6,0
SAM_2019-03-29,SAM,2019-02-20,31,75,44,2,0
SAM_2019-09-30,SAM,2019-07-25,80,126,81,3,0
SAM_2019-12-31,SAM,2019-10-29,71,139,66,12,1
SANM_2018-12-31,SANM,2018-10-29,73,109,43,1,1
SANM_2019-03-29,SANM,2019-01-28,42,120,47,9,1
SANM_2019-06-28,SANM,2019-04-29,28,90,27,7,-1
SANM_2019-09-30,SANM,2019-07-29,51,124,36,6,-1
SANM_2019-12-31,SANM,2019-10-28,81,178,49,14,-1
SAVE_2019-03-29,SAVE,2019-02-06,78,213,102,5,-1
SAVE_2019-06-28,SAVE,2019-04-25,115,194,137,4,1
SAVE_2019-09-30,SAVE,2019-07-25,130,175,108,11,1
SAVE_2019-12-31,SAVE,2019-10-24,76,192,89,11,1
SBUX_2018-09-28,SBUX,2018-06-30,93,220,76,5,1
SBUX_2018-12-31,SBUX,2018-11-01,78,260,65,2,1
SBUX_2019-06-28,SBUX,2019-04-25,81,247,62,3,1
SBUX_2019-09-30,SBUX,2019-07-25,92,278,75,0,1
SBUX_2019-12-31,SBUX,2019-10-30,81,287,62,3,1
SCCO_2019-03-29,SCCO,2019-02-12,96,68,105,22,0
SCCO_2019-06-28,SCCO,2019-04-29,52,41,52,4,0
SCHL_2018-03-30,SCHL,2018-02-28,36,67,20,6,1
SCHL_2019-03-29,SCHL,2019-02-28,30,95,21,8,0
SCHL_2019-09-30,SCHL,2019-07-25,34,120,43,8,0
SCHL_2019-12-31,SCHL,2019-12-19,31,95,23,5,0
SCHN_2018-03-30,SCHN,2018-02-28,25,129,38,4,0
SCHN_2018-06-29,SCHN,2018-05-31,38,134,52,2,0
SCHN_2019-03-29,SCHN,2019-01-09,83,117,47,8,0
SCHN_2019-06-28,SCHN,2019-04-04,57,125,56,7,0
SCHN_2019-12-31,SCHN,2019-10-24,52,110,27,5,0
SCOR_2019-03-29,SCOR,2019-02-28,45,82,55,5,1
SCOR_2019-06-28,SCOR,2019-05-08,39,85,53,6,1
SCOR_2019-09-30,SCOR,2019-08-06,65,62,36,4,1
SCS_2018-03-30,SCS,2018-02-23,103,190,91,7,1
SCS_2018-06-29,SCS,2018-05-25,101,170,91,5,-1
SCS_2018-09-28,SCS,2018-08-31,90,194,80,2,-1
SCS_2018-12-31,SCS,2018-11-30,129,188,84,1,1
SDRL_2019-06-28,SDRL,2019-05-23,42,46,24,21,-1
SDRL_2019-09-30,SDRL,2019-08-20,40,71,25,32,1
SDRL_2019-12-31,SDRL,2019-11-21,36,68,19,31,1
SEAS_2019-03-29,SEAS,2019-02-28,50,196,66,15,1
SEAS_2019-06-28,SEAS,2019-05-07,61,141,48,15,1
SEAS_2019-09-30,SEAS,2019-08-06,73,151,69,11,1
SEAS_2019-12-31,SEAS,2019-11-07,73,176,81,10,1
SEM_2019-03-29,SEM,2019-02-22,83,54,51,8,1
SEM_2019-06-28,SEM,2019-05-03,110,73,44,7,1
SEM_2019-09-30,SEM,2019-08-02,50,56,39,6,1
SEM_2019-12-31,SEM,2019-11-01,43,44,37,5,1
SFIX_2018-03-30,SFIX,2018-01-31,46,138,54,2,1
SFIX_2018-06-29,SFIX,2018-04-28,42,170,43,1,1
SFIX_2018-09-28,SFIX,2018-07-31,54,154,50,2,1
SFIX_2018-12-31,SFIX,2018-10-27,39,148,49,1,1
SFIX_2019-03-29,SFIX,2019-01-26,38,180,53,3,1
SFIX_2019-06-28,SFIX,2019-06-05,62,223,41,1,1
SFL_2017-12-29,SFL,2017-09-30,51,61,89,12,0
SFL_2019-03-29,SFL,2019-02-26,70,84,110,10,1
SFL_2019-06-28,SFL,2019-05-21,49,51,78,6,1
SFL_2019-12-31,SFL,2019-11-21,64,113,119,10,1
SFM_2018-12-31,SFM,2018-11-01,43,179,69,4,0
SFM_2019-06-28,SFM,2019-05-02,71,115,56,1,0
SFM_2019-09-30,SFM,2019-08-01,106,217,91,5,0
SFM_2019-12-31,SFM,2019-10-30,85,169,71,2,0
SGEN_2018-12-31,SGEN,2018-10-25,73,136,100,16,1
SGEN_2019-06-28,SGEN,2019-04-25,82,144,100,10,1
SGEN_2019-09-30,SGEN,2019-07-16,122,165,104,9,1
SGEN_2019-12-31,SGEN,2019-10-29,83,139,105,7,1
SGMO_2019-06-28,SGMO,2019-05-08,69,93,63,15,1
SGMO_2019-09-30,SGMO,2019-08-07,81,164,86,16,1
SGMO_2019-12-31,SGMO,2019-11-06,101,90,60,9,1
SGMS_2018-09-28,SGMS,2018-06-30,34,149,38,14,1
SGMS_2019-03-29,SGMS,2019-02-21,55,142,59,25,1
SGMS_2019-06-28,SGMS,2019-05-07,41,130,78,16,1
SGMS_2019-09-30,SGMS,2019-08-01,53,207,70,20,-1
SGMS_2019-12-31,SGMS,2019-11-07,31,176,57,30,0
SHAK_2019-03-29,SHAK,2019-02-25,75,216,81,4,1
SHAK_2019-06-28,SHAK,2019-05-02,60,198,76,1,-1
SHAK_2019-09-30,SHAK,2019-08-05,65,203,91,2,1
SHAK_2019-12-31,SHAK,2019-11-04,96,205,121,12,0
SHOO_2019-03-29,SHOO,2019-02-27,74,164,68,5,1
SHOO_2019-06-28,SHOO,2019-04-25,83,169,80,4,1
SHOO_2019-12-31,SHOO,2019-10-29,62,122,86,4,0
SHW_2018-12-31,SHW,2018-10-25,176,130,115,46,1
SHW_2019-06-28,SHW,2019-04-23,166,238,130,8,1
SHW_2019-09-30,SHW,2019-07-23,139,226,112,21,1
SHW_2019-12-31,SHW,2019-10-22,135,260,120,11,1
SIG_2017-12-29,SIG,2017-10-31,130,201,43,2,1
SIG_2018-03-30,SIG,2018-01-31,112,195,82,5,0
SIG_2018-06-29,SIG,2018-04-30,128,206,66,6,0
SIG_2018-12-31,SIG,2018-12-06,108,152,42,5,0
SIG_2019-06-28,SIG,2019-04-03,72,137,67,2,0
SIG_2019-09-30,SIG,2019-09-05,35,106,32,1,0
SIG_2019-12-31,SIG,2019-12-05,31,92,25,1,0
SIRI_2019-06-28,SIRI,2019-04-24,59,177,78,4,1
SIRI_2019-09-30,SIRI,2019-07-30,44,126,74,4,1
SIRI_2019-12-31,SIRI,2019-10-31,48,154,70,1,1
SIVB_2018-09-28,SIVB,2018-06-30,93,199,126,12,1
SIVB_2018-12-31,SIVB,2018-10-25,65,168,114,3,1
SIVB_2019-06-28,SIVB,2019-04-25,74,217,69,1,-1
SIVB_2019-12-31,SIVB,2019-10-24,85,167,108,0,1
SIX_2017-12-29,SIX,2017-09-30,136,205,103,12,-1
SIX_2018-12-31,SIX,2018-10-24,102,148,104,3,1
SIX_2019-03-29,SIX,2019-02-14,99,182,122,16,1
SIX_2019-06-28,SIX,2019-04-24,97,209,107,15,1
SIX_2019-09-30,SIX,2019-07-24,64,170,75,16,-1
SIX_2019-12-31,SIX,2019-10-23,96,190,89,10,-1
SJM_2018-06-29,SJM,2018-04-30,150,303,111,1,0
SJM_2018-12-31,SJM,2018-11-28,171,184,110,14,0
SJM_2019-03-29,SJM,2019-02-26,125,181,73,5,0
SJM_2019-06-28,SJM,2019-06-06,107,208,79,1,0
SJM_2019-12-31,SJM,2019-11-22,98,135,86,1,0
SKT_2018-12-31,SKT,2018-11-02,53,75,61,5,0
SKT_2019-06-28,SKT,2019-05-07,73,86,84,4,0
SKT_2019-09-30,SKT,2019-08-01,69,98,78,6,0
SKT_2019-12-31,SKT,2019-10-31,85,98,60,6,0
SKX_2018-09-28,SKX,2018-06-30,88,115,116,22,1
SKX_2018-12-31,SKX,2018-10-18,81,109,110,9,1
SKX_2019-06-28,SKX,2019-04-18,79,157,96,10,1
SKX_2019-09-30,SKX,2019-07-18,70,152,111,4,1
SKX_2019-12-31,SKX,2019-10-22,55,110,107,6,1
SKYW_2019-03-29,SKYW,2019-01-31,42,112,67,23,-1
SKYW_2019-06-28,SKYW,2019-04-25,36,88,59,21,-1
SKYW_2019-09-30,SKYW,2019-07-31,38,93,45,11,-1
SKYW_2019-12-31,SKYW,2019-10-30,47,140,73,23,-1
SLAB_2018-09-28,SLAB,2018-06-30,52,162,51,2,1
SLAB_2018-12-31,SLAB,2018-10-24,49,138,46,5,1
SLAB_2019-06-28,SLAB,2019-04-24,79,174,62,1,1
SLAB_2019-09-30,SLAB,2019-07-24,71,167,67,5,1
SLAB_2019-12-31,SLAB,2019-10-23,55,174,49,3,1
SLB_2018-09-28,SLB,2018-06-30,65,166,79,21,1
SLB_2019-03-29,SLB,2019-01-18,85,138,75,26,1
SLB_2019-06-28,SLB,2019-04-18,76,171,91,15,1
SLB_2019-09-30,SLB,2019-07-19,99,186,75,19,1
SLB_2019-12-31,SLB,2019-10-18,99,153,94,7,1
SLCA_2019-03-29,SLCA,2019-02-19,91,112,97,13,1
SLCA_2019-06-28,SLCA,2019-05-01,98,150,115,21,1
SLCA_2019-09-30,SLCA,2019-07-30,101,129,104,40,1
SLCA_2019-12-31,SLCA,2019-10-29,113,120,93,10,0
SLM_2018-12-31,SLM,2018-10-23,126,145,75,4,-1
SLM_2019-03-29,SLM,2019-01-24,68,127,51,13,-1
SLM_2019-06-28,SLM,2019-04-18,75,102,60,7,-1
SLM_2019-09-30,SLM,2019-07-25,130,81,56,17,-1
SLM_2019-12-31,SLM,2019-10-24,86,78,48,16,-1
SM_2018-12-31,SM,2018-11-02,25,53,25,1,1
SM_2019-03-29,SM,2019-02-21,25,26,34,4,1
SM_2019-06-28,SM,2019-05-02,22,30,26,0,1
SM_2019-09-30,SM,2019-08-02,42,55,49,1,1
SM_2019-12-31,SM,2019-11-01,47,100,54,2,1
SMG_2018-12-31,SMG,2018-11-07,147,213,92,31,1
SMG_2019-06-28,SMG,2019-05-01,118,196,114,15,0
SMG_2019-09-30,SMG,2019-07-31,91,179,96,12,0
SMG_2019-12-31,SMG,2019-11-06,96,207,92,8,1
SMTC_2018-09-28,SMTC,2018-07-31,46,94,71,4,-1
SMTC_2018-12-31,SMTC,2018-10-31,59,101,76,2,-1
SMTC_2019-03-29,SMTC,2019-03-13,66,137,70,5,-1
SMTC_2019-06-28,SMTC,2019-05-29,90,164,132,7,-1
SMTC_2019-09-30,SMTC,2019-08-28,104,142,123,7,-1
SMTC_2019-12-31,SMTC,2019-12-04,101,135,85,5,-1
SNA_2018-12-31,SNA,2018-10-18,97,233,80,12,1
SNA_2019-03-29,SNA,2019-02-07,107,189,67,23,1
SNA_2019-06-28,SNA,2019-04-18,137,266,81,28,-1
SNA_2019-09-30,SNA,2019-07-18,118,207,86,9,-1
SNA_2019-12-31,SNA,2019-10-17,141,213,78,12,-1
SNBR_2019-03-29,SNBR,2019-02-13,49,149,71,1,0
SNBR_2019-06-28,SNBR,2019-04-17,58,137,62,1,0
SNBR_2019-09-30,SNBR,2019-07-25,43,127,68,1,0
SNBR_2019-12-31,SNBR,2019-10-15,34,122,56,0,0
SNCR_2018-09-28,SNCR,2018-06-30,58,129,52,11,0
SNCR_2018-12-31,SNCR,2018-11-07,62,161,41,7,0
SNCR_2019-06-28,SNCR,2019-05-09,35,78,33,1,1
SNCR_2019-09-30,SNCR,2019-08-05,36,132,37,5,1
SNCR_2019-12-31,SNCR,2019-11-04,66,91,50,6,1
SNPS_2018-09-28,SNPS,2018-07-31,75,145,76,15,1
SNPS_2018-12-31,SNPS,2018-10-31,61,142,70,10,-1
SNPS_2019-03-29,SNPS,2019-02-20,79,151,78,14,-1
SNPS_2019-06-28,SNPS,2019-05-22,63,128,52,7,1
SNPS_2019-09-30,SNPS,2019-08-21,81,157,80,7,1
SNPS_2019-12-31,SNPS,2019-12-04,69,155,77,2,-1
SNV_2018-12-31,SNV,2018-10-23,68,159,77,6,1
SNV_2019-03-29,SNV,2019-01-15,111,203,115,10,1
SNV_2019-06-28,SNV,2019-04-23,97,159,82,11,1
SNV_2019-09-30,SNV,2019-07-16,100,167,88,6,-1
SNV_2019-12-31,SNV,2019-10-22,113,196,94,4,1
SNX_2018-03-30,SNX,2018-02-28,54,134,74,6,-1
SNX_2018-06-29,SNX,2018-05-31,58,117,79,3,-1
SNX_2018-09-28,SNX,2018-08-31,44,101,63,3,1
SNX_2019-03-29,SNX,2019-01-10,47,115,65,1,-1
SO_2018-09-28,SO,2018-06-30,124,108,142,30,0
SO_2018-12-31,SO,2018-11-07,107,214,100,16,0
SO_2019-03-29,SO,2019-02-20,90,184,107,34,0
SO_2019-06-28,SO,2019-05-01,92,137,72,15,0
SO_2019-09-30,SO,2019-07-31,116,173,138,24,0
SO_2019-12-31,SO,2019-10-30,98,167,145,39,0
SON_2018-12-31,SON,2018-10-18,168,128,85,5,0
SON_2019-03-29,SON,2019-02-14,153,143,74,5,0
SON_2019-06-28,SON,2019-04-18,151,140,89,9,0
SON_2019-09-30,SON,2019-07-18,137,127,78,6,0
SON_2019-12-31,SON,2019-10-17,138,137,87,13,0
SONO_2018-09-28,SONO,2018-06-30,35,79,35,0,1
SONO_2019-06-28,SONO,2019-05-09,36,85,27,1,1
SONO_2019-09-30,SONO,2019-08-07,34,86,29,3,1
SONO_2019-12-31,SONO,2019-11-20,36,115,31,5,1
SPG_2018-12-31,SPG,2018-10-25,107,142,108,9,1
SPG_2019-03-29,SPG,2019-02-01,85,142,93,6,1
SPG_2019-06-28,SPG,2019-04-30,146,136,99,14,1
SPG_2019-09-30,SPG,2019-07-31,124,130,84,11,1
SPG_2019-12-31,SPG,2019-10-30,125,162,92,9,1
SPGI_2019-06-28,SPGI,2019-05-02,110,170,94,13,1
SPGI_2019-09-30,SPGI,2019-08-01,116,189,69,13,1
SPGI_2019-12-31,SPGI,2019-10-29,134,197,98,30,1
SPLK_2017-12-29,SPLK,2017-10-31,87,164,58,11,1
SPLK_2018-09-28,SPLK,2018-07-31,77,208,59,19,-1
SPLK_2018-12-31,SPLK,2018-10-31,59,128,45,14,-1
SPLK_2019-03-29,SPLK,2019-01-31,76,169,63,16,-1
SPLK_2019-06-28,SPLK,2019-05-23,90,208,77,23,1
SPLK_2019-09-30,SPLK,2019-08-21,103,146,116,12,-1
SPLK_2019-12-31,SPLK,2019-11-21,97,173,75,23,-1
SPOT_2019-03-29,SPOT,2019-02-06,59,86,42,4,1
SPOT_2019-06-28,SPOT,2019-03-31,70,76,36,9,1
SPOT_2019-09-30,SPOT,2019-07-31,67,71,32,5,1
SPOT_2019-12-31,SPOT,2019-10-28,52,77,30,2,1
SPPI_2019-03-29,SPPI,2019-02-28,36,43,18,3,-1
SPPI_2019-06-28,SPPI,2019-03-31,44,51,32,1,-1
SPPI_2019-12-31,SPPI,2019-11-07,50,54,35,7,1
SPR_2019-03-29,SPR,2019-02-01,76,150,44,14,1
SPR_2019-06-28,SPR,2019-05-01,90,154,67,13,1
SPR_2019-09-30,SPR,2019-07-31,115,170,80,19,1
SPR_2019-12-31,SPR,2019-10-31,89,235,62,18,1
SPWR_2019-03-29,SPWR,2019-02-13,43,146,56,2,0
SPWR_2019-06-28,SPWR,2019-05-09,37,136,48,0,0
SPWR_2019-09-30,SPWR,2019-07-31,37,159,49,3,0
SPWR_2019-12-31,SPWR,2019-10-30,26,136,51,0,0
SPXC_2019-03-29,SPXC,2019-02-14,46,157,72,1,-1
SPXC_2019-06-28,SPXC,2019-05-02,41,78,44,14,-1
SPXC_2019-09-30,SPXC,2019-08-01,41,117,48,8,-1
SPXC_2019-12-31,SPXC,2019-10-30,44,159,74,5,-1
SQ_2018-09-28,SQ,2018-06-30,50,156,57,8,1
SQ_2018-12-31,SQ,2018-11-07,71,127,65,5,1
SQ_2019-06-28,SQ,2019-05-01,51,123,47,1,1
SQ_2019-09-30,SQ,2019-08-01,76,160,51,2,1
SQ_2019-12-31,SQ,2019-11-06,73,144,52,3,1
SRCL_2018-12-31,SRCL,2018-11-01,165,141,98,33,1
SRCL_2019-06-28,SRCL,2019-05-02,141,202,80,16,1
SRCL_2019-09-30,SRCL,2019-08-01,132,151,71,25,1
SRCL_2019-12-31,SRCL,2019-10-31,137,134,66,31,-1
SRE_2018-09-28,SRE,2018-06-30,67,115,73,27,1
SRE_2018-12-31,SRE,2018-11-07,77,125,71,17,-1
SRE_2019-03-29,SRE,2019-02-26,118,206,89,42,1
SRE_2019-06-28,SRE,2019-05-07,80,93,68,47,1
SRE_2019-09-30,SRE,2019-08-02,85,119,94,73,1
SRE_2019-12-31,SRE,2019-11-01,81,122,71,16,1
SRPT_2019-03-29,SRPT,2019-02-27,109,129,101,9,-1
SRPT_2019-06-28,SRPT,2019-05-08,147,186,118,7,-1
SRPT_2019-09-30,SRPT,2019-08-07,149,267,188,20,-1
SRPT_2019-12-31,SRPT,2019-11-07,126,153,88,5,-1
SSYS_2017-12-29,SSYS,2017-09-30,81,118,78,9,0
SSYS_2018-12-31,SSYS,2018-11-01,52,115,56,10,0
SSYS_2019-06-28,SSYS,2019-05-02,58,100,51,1,0
SSYS_2019-12-31,SSYS,2019-11-13,82,98,57,2,0
STAG_2019-06-28,STAG,2019-05-01,75,102,79,5,1
STAG_2019-09-30,STAG,2019-07-31,43,85,52,1,1
STAG_2019-12-31,STAG,2019-11-06,57,79,66,7,1
STLD_2018-12-31,STLD,2018-10-18,94,185,103,7,1
STLD_2019-03-29,STLD,2019-01-22,76,173,75,2,1
STLD_2019-06-28,STLD,2019-04-22,73,154,110,5,1
STLD_2019-09-30,STLD,2019-07-23,65,132,77,6,1
STLD_2019-12-31,STLD,2019-10-21,135,177,116,2,1
STMP_2018-09-28,STMP,2018-06-30,45,99,70,6,-1
STMP_2018-12-31,STMP,2018-10-31,57,113,57,10,-1
STMP_2019-06-28,STMP,2019-05-08,77,103,109,6,0
STMP_2019-09-30,STMP,2019-08-07,55,81,61,10,0
STMP_2019-12-31,STMP,2019-11-08,75,108,51,9,1
STOR_2019-03-29,STOR,2019-02-21,92,112,83,14,1
STOR_2019-06-28,STOR,2019-05-02,42,93,73,17,1
STOR_2019-09-30,STOR,2019-08-01,58,75,88,19,-1
STOR_2019-12-31,STOR,2019-10-31,111,145,112,16,1
STRA_2018-12-31,STRA,2018-11-08,35,54,45,4,-1
STRA_2019-03-29,STRA,2019-03-01,43,102,61,8,-1
STRA_2019-06-28,STRA,2019-05-01,23,48,30,9,-1
STRA_2019-09-30,STRA,2019-07-31,38,53,34,2,-1
STT_2018-12-31,STT,2018-10-19,117,189,128,12,1
STT_2019-03-29,STT,2019-01-18,141,194,159,14,1
STZ_2018-06-29,STZ,2018-05-31,88,192,72,13,-1
STZ_2018-09-28,STZ,2018-08-31,88,225,115,33,1
STZ_2018-12-31,STZ,2018-11-30,94,200,98,12,1
STZ_2019-06-28,STZ,2019-04-04,106,198,62,6,1
STZ_2019-12-31,STZ,2019-10-03,87,164,56,6,1
SWK_2017-12-29,SWK,2017-09-30,135,200,104,1,1
SWK_2018-09-28,SWK,2018-06-30,79,187,94,5,1
SWK_2019-06-28,SWK,2019-04-24,84,203,94,3,1
SWK_2019-09-30,SWK,2019-07-23,98,193,82,1,1
SWK_2019-12-31,SWK,2019-10-24,106,176,76,5,1
SWKS_2018-12-31,SWKS,2018-11-08,72,117,56,2,1
SWKS_2019-06-28,SWKS,2019-05-02,72,130,59,1,1
SWKS_2019-09-30,SWKS,2019-08-07,62,125,62,5,1
SWKS_2019-12-31,SWKS,2019-11-12,64,142,69,1,1
SWN_2018-09-28,SWN,2018-06-30,43,133,54,3,0
SWN_2018-12-31,SWN,2018-10-26,50,145,83,3,0
SWN_2019-03-29,SWN,2019-03-01,69,177,88,9,0
SWN_2019-09-30,SWN,2019-08-07,50,132,52,9,0
SWN_2019-12-31,SWN,2019-10-25,71,169,88,10,0
SYF_2018-12-31,SYF,2018-10-19,83,174,89,8,1
SYF_2019-03-29,SYF,2019-01-23,68,182,89,9,1
SYF_2019-12-31,SYF,2019-10-18,60,211,59,8,1
SYK_2018-12-31,SYK,2018-10-25,85,186,99,6,1
SYK_2019-03-29,SYK,2019-01-29,101,253,117,19,1
SYK_2019-06-28,SYK,2019-03-31,74,184,97,8,1
SYK_2019-09-30,SYK,2019-07-25,81,187,89,4,1
SYK_2019-12-31,SYK,2019-10-29,124,168,86,2,1
SYNA_2018-12-31,SYNA,2018-11-08,56,107,56,4,1
SYNA_2019-03-29,SYNA,2019-02-07,41,114,56,0,1
SYNA_2019-06-28,SYNA,2019-05-09,55,108,61,0,1
SYNA_2019-09-30,SYNA,2019-08-08,38,71,58,0,0
SYNA_2019-12-31,SYNA,2019-11-07,50,132,63,0,0
SYY_2018-09-28,SYY,2018-06-30,82,210,101,9,1
SYY_2018-12-31,SYY,2018-11-05,113,142,105,11,1
SYY_2019-03-29,SYY,2019-02-04,74,178,86,8,1
SYY_2019-06-28,SYY,2019-05-06,87,164,79,8,1
SYY_2019-09-30,SYY,2019-08-12,95,173,83,5,-1
SYY_2019-12-31,SYY,2019-11-04,74,168,97,4,1
T_2018-06-29,T,2018-03-31,54,183,98,8,1
T_2018-09-28,T,2018-06-30,73,258,81,7,1
T_2018-12-31,T,2018-10-24,56,168,47,4,1
T_2019-03-29,T,2019-01-30,84,200,54,6,1
T_2019-06-28,T,2019-04-24,76,189,66,5,1
T_2019-09-30,T,2019-07-24,55,153,57,4,1
TAP_2018-12-31,TAP,2018-10-31,110,197,85,5,1
TAP_2019-03-29,TAP,2019-02-12,115,233,77,11,1
TAP_2019-06-28,TAP,2019-05-01,89,178,60,15,1
TAP_2019-09-30,TAP,2019-07-31,96,208,47,11,0
TAP_2019-12-31,TAP,2019-10-30,102,169,54,3,0
TCS_2018-06-29,TCS,2018-03-31,36,185,61,7,0
TCS_2018-12-31,TCS,2018-10-30,57,119,54,6,0
TCS_2019-06-28,TCS,2019-05-14,30,136,52,5,0
TCS_2019-12-31,TCS,2019-10-29,43,92,41,3,0
TDC_2018-12-31,TDC,2018-11-01,61,80,51,1,0
TDC_2019-03-29,TDC,2019-02-07,65,125,74,2,0
TDC_2019-06-28,TDC,2019-05-02,57,79,41,1,0
TDC_2019-09-30,TDC,2019-08-01,62,111,58,6,0
TDC_2019-12-31,TDC,2019-11-07,30,119,39,0,0
TDG_2018-09-28,TDG,2018-06-30,85,113,111,5,1
TDG_2018-12-31,TDG,2018-11-06,54,100,111,12,1
TDG_2019-06-28,TDG,2019-05-07,76,91,114,8,1
TDG_2019-09-30,TDG,2019-08-06,92,112,113,11,1
TDG_2019-12-31,TDG,2019-11-19,59,93,88,6,1
TDOC_2018-12-31,TDOC,2018-11-01,71,153,72,11,-1
TDOC_2019-06-28,TDOC,2019-04-30,65,159,59,20,-1
TDOC_2019-09-30,TDOC,2019-07-31,84,184,76,21,-1
TDOC_2019-12-31,TDOC,2019-10-30,86,187,63,10,1
TDW_2018-06-29,TDW,2018-03-31,75,74,78,8,1
TDW_2018-09-28,TDW,2018-06-30,64,105,89,10,-1
TDW_2019-03-29,TDW,2019-03-01,53,124,66,16,-1
TDW_2019-06-28,TDW,2019-05-07,34,77,51,17,-1
TDW_2019-09-30,TDW,2019-08-13,48,87,66,25,-1
TDW_2019-12-31,TDW,2019-11-12,69,93,52,30,-1
TECD_2017-12-29,TECD,2017-10-31,62,181,54,3,1
TECD_2018-12-31,TECD,2018-10-31,61,138,69,3,1
TECD_2019-03-29,TECD,2019-03-07,64,142,100,2,1
TEN_2019-03-29,TEN,2019-03-14,60,155,40,0,0
TEN_2019-06-28,TEN,2019-05-09,80,118,71,0,1
TEN_2019-09-30,TEN,2019-08-06,82,139,54,6,1
TEN_2019-12-31,TEN,2019-10-31,70,94,40,1,1
TER_2018-12-31,TER,2018-10-24,82,119,118,1,1
TER_2019-03-29,TER,2019-01-24,97,156,100,1,0
TER_2019-06-28,TER,2019-04-24,75,132,95,5,1
TER_2019-09-30,TER,2019-07-24,102,105,94,5,-1
TER_2019-12-31,TER,2019-10-23,91,138,82,3,-1
TERP_2019-03-29,TERP,2019-03-15,59,110,89,37,1
TERP_2019-06-28,TERP,2019-05-10,38,74,48,18,0
TERP_2019-09-30,TERP,2019-08-09,53,101,64,34,0
TERP_2019-12-31,TERP,2019-11-12,51,67,57,13,0
TFC_2019-06-28,TFC,2019-04-18,85,186,66,1,1
TFC_2019-09-30,TFC,2019-07-18,82,195,93,11,1
TFC_2019-12-31,TFC,2019-10-17,88,219,113,18,1
TFX_2018-12-31,TFX,2018-11-01,112,161,122,9,1
TFX_2019-03-29,TFX,2019-02-21,118,150,132,2,1
TFX_2019-06-28,TFX,2019-05-02,73,125,70,3,1
TFX_2019-09-30,TFX,2019-08-01,23,77,39,2,-1
TFX_2019-12-31,TFX,2019-10-31,118,197,142,4,-1
TGH_2019-03-29,TGH,2019-02-21,79,72,36,10,0
TGH_2019-06-28,TGH,2019-05-09,52,71,48,4,0
TGH_2019-09-30,TGH,2019-08-06,64,98,55,9,1
TGH_2019-12-31,TGH,2019-10-31,73,60,55,7,0
TGI_2019-03-29,TGI,2019-02-07,127,168,90,18,-1
TGT_2018-03-30,TGT,2018-01-31,72,233,76,3,0
TGT_2018-06-29,TGT,2018-04-30,59,248,46,3,0
TGT_2018-12-31,TGT,2018-10-31,46,247,67,3,1
TGT_2019-03-29,TGT,2019-03-05,63,336,74,2,1
TGT_2019-06-28,TGT,2019-05-22,57,231,53,1,1
TGT_2019-09-30,TGT,2019-08-21,74,241,63,4,1
TGT_2019-12-31,TGT,2019-11-20,46,250,62,0,1
THC_2018-09-28,THC,2018-06-30,90,168,88,28,0
THC_2018-12-31,THC,2018-11-06,126,180,79,53,0
THC_2019-03-29,THC,2019-02-26,107,185,82,17,0
THC_2019-06-28,THC,2019-04-30,95,165,70,38,0
THC_2019-09-30,THC,2019-08-06,83,198,83,33,0
THC_2019-12-31,THC,2019-11-05,89,179,73,20,0
THS_2019-03-29,THS,2019-02-14,105,212,100,8,1
THS_2019-06-28,THS,2019-05-02,117,172,109,7,1
